STATE,LIBNAME,ADDRESS,CITY,ZIP,CNTY,SQ_FEET,HOURS,WKS_OPEN,LONGITUD,LATITUDE
CA,CARPINTERIA LIBRARY,5141 CARPINTERIA AVE.,CARPINTERIA,93013,SANTA BARBARA,3060,1976,52,-119.516998,34.3978
CA,EASTSIDE LIBRARY,1102 E. MONTECITO ST.,SANTA BARBARA,93103,SANTA BARBARA,3500,1945,50,-119.680359,34.4267
CA,LOS OLIVOS LIBRARY,2374 ALAMO PINTADO AVENUE RD-GRANGE,LOS OLIVOS,93441,SANTA BARBARA,120,156,52,-120.116047,34.66553
CA,MONTECITO LIBRARY,1469 E. VALLEY RD,MONTECITO,93108,SANTA BARBARA,2000,2496,52,-119.63391,34.43697
CA,SOLVANG LIBRARY,1745 MISSION DRIVE,SOLVANG,93463,SANTA BARBARA,2000,2262,52,-120.136357,34.59597
CA,SANTA YNEZ BRANCH LIBRARY,3598 SAGUNTO,SANTA YNEZ,93460,SANTA BARBARA,144,150,52,-120.08017,34.6128
CA,SANTA BARBARA PUBLIC LIBRARY SYSTEM BOOKMOBILE,500 N. FAIRVIEW AVE.,GOLETA,93117,SANTA BARBARA,-3,-3,-3,-119.830601,34.447323
CA,SANTA CLARA CITY LIBRARY - CENTRAL PARK LIBRARY,2635 HOMESTEAD ROAD,SANTA CLARA,95051,SANTA CLARA,80000,3111,52,-121.973498,37.33941
CA,MISSION LIBRARY FAMILY READING CENTER,1098 LEXINGTON,SANTA CLARA,95050,SANTA CLARA,7770,2249,52,-121.944377,37.34712
CA,CAMPBELL LIBRARY,77 HARRISON AVE.,CAMPBELL,95008,SANTA CLARA,24000,2366,-1,-121.942442,37.28811
CA,CUPERTINO LIBRARY,10800 TORRE AVE.,CUPERTINO,95014,SANTA CLARA,54600,2975,-1,-122.030247,37.31822
CA,GILROY LIBRARY,7652 MONTEREY STREET,GILROY,95020,SANTA CLARA,10000,1849,45,-121.570364,37.010726
CA,LOS ALTOS LIBRARY,13 S. SAN ANTONIO RD.,LOS ALTOS,94022,SANTA CLARA,28050,3274,-1,-122.114067,37.38125
CA,WOODLAND LIBRARY,1975 GRANT RD.,LOS ALTOS,94024,SANTA CLARA,4600,744,20,-122.07615,37.3444
CA,MILPITAS LIBRARY,160 N MAIN ST,MILPITAS,95035,SANTA CLARA,60000,3273,-1,-121.907416,37.432796
CA,MORGAN HILL LIBRARY,660 W. MAIN,MORGAN HILL,95037,SANTA CLARA,28000,2462,-1,-121.663605,37.12522
CA,SARATOGA LIBRARY,13650 SARATOGA AVE.,SARATOGA,95070,SANTA CLARA,47000,2887,-1,-122.016997,37.26976
CA,SANTA CLARA COUNTY BOOKMOBILE ONE,14600 WINCHESTER BLVD.,LOS GATOS,95032,SANTA CLARA,-3,504,48,-121.965685,37.256063
CA,SANTA CLARA COUNTY BOOKMOBILE TWO,14600 WINCHESTER BLVD.,LOS GATOS,95032,SANTA CLARA,-3,84,-1,-121.965685,37.256063
CA,CENTRAL BRANCH LIBRARY,224 CHURCH ST.,SANTA CRUZ,95060,SANTA CRUZ,44000,1976,52,-122.027935,36.97433
CA,APTOS BRANCH LIBRARY,7695 SOQUEL DR.,APTOS,95003,SANTA CRUZ,8000,1664,52,-121.909028,36.98066
CA,BOULDER CREEK BRANCH LIBRARY,13390 W. PARK AVE.,BOULDER CREEK,95006,SANTA CRUZ,4600,624,52,-122.123825,37.12719
CA,BRANCIFORTE BRANCH LIBRARY,230 GAULT ST.,SANTA CRUZ,95062,SANTA CRUZ,7500,728,52,-122.008213,36.97921
CA,FELTON BRANCH LIBRARY,6299 GUSHEE ST.,FELTON,95018,SANTA CRUZ,1250,416,52,-122.074085,37.05293
CA,GARFIELD PARK BRANCH LIBRARY,705 WOODROW AVE.,SANTA CRUZ,95060,SANTA CRUZ,2343,624,52,-122.037853,36.9579
CA,LA SELVA BEACH BRANCH LIBRARY,314 ESTRELLA,LA SELVA BEACH,95076,SANTA CRUZ,2200,728,52,-121.863023,36.93702
CA,SCOTTS VALLEY BRANCH LIBRARY,230-D MOUNT HERMON RD.,SCOTTS VALLEY,95066,SANTA CRUZ,5300,1664,52,-122.028111,37.04596
CA,LIVE OAK BRANCH LIBRARY,2380 PORTOLA DR.,SANTA CRUZ,95062,SANTA CRUZ,12500,1456,52,-121.979092,36.96333
CA,CAPITOLA BRANCH LIBRARY,2005 WHARF RD,CAPITOLA,95010,SANTA CRUZ,4320,1040,52,-121.957712,36.97863
CA,SANTA CRUZ CITY-COUNTY BOOKMOBILE,117UNION STREET,SANTA CRUZ,95060,SANTA CRUZ,-3,408,48,-122.026905,36.976491
CA,SANTA FE SPRINGS CITY LIBRARY,11700 E. TELEGRAPH RD.,SANTA FE SPRINGS,90670,LOS ANGELES,16100,2250,50,-118.084048,33.94641
CA,NIETO BRANCH,9255 PIONEER BLVD,SANTA FE SPRINGS,90670,LOS ANGELES,200,-1,-1,-118.085048,33.9584
CA,SANTA MARIA PUBLIC LIBRARY,421 S. MCCLELLAND ST.,SANTA MARIA,93454,SANTA BARBARA,59850,3072,52,-120.434293,34.94929
CA,CUYAMA LIBRARY,60 NEWSOME ST.,NEW CUYAMA,93254,SANTA BARBARA,1200,572,52,-119.682196,34.94619
CA,GUADALUPE LIBRARY,"4719 W. MAIN ST., UNIT D",GUADALUPE,93434,SANTA BARBARA,2000,1924,52,-120.577487,34.95759
CA,ORCUTT LIBRARY,1157 EAST CLARK AVE. SUITE K,ORCUTT,93455,SANTA BARBARA,2798,2080,52,-120.416733,34.86506
CA,SANTA MONICA PUBLIC LIBRARY,601 SANTA MONICA BLVD,SANTA MONICA,90401,LOS ANGELES,104000,3169,52,-118.493222,34.01799
CA,MONTANA AVENUE BRANCH LIBRARY,1704 MONTANA AVE.,SANTA MONICA,90403,LOS ANGELES,7517,2185,52,-118.492184,34.03462
CA,FAIRVIEW BRANCH LIBRARY,2101 OCEAN PARK BLVD.,SANTA MONICA,90405,LOS ANGELES,7735,2182,52,-118.463515,34.01441
CA,OCEAN PARK BRANCH LIBRARY,2601 MAIN ST.,SANTA MONICA,90405,LOS ANGELES,8434,2107,52,-118.483843,34.00227
CA,BLANCHARD COMMUNITY LIBRARY,119 N. EIGHTH ST.,SANTA PAULA,93060,VENTURA,22554,1872,51,-119.064276,34.35307
CA,SAUSALITO PUBLIC LIBRARY,420 LITHO ST.,SAUSALITO,94965,MARIN,6250,3130,52,-122.488212,37.8597
CA,REDDING LIBRARY,1100 PARKVIEW AVENUE,REDDING,96001,SHASTA,55000,3120,52,-122.385593,40.57315
CA,ANDERSON LIBRARY,3200 W. CENTER ST.,ANDERSON,96007,SHASTA,6800,2080,52,-122.304261,40.45206
CA,BURNEY LIBRARY,37038 SISKIYOU ST.,BURNEY,96013,SHASTA,2169,1456,52,-121.66983,40.88449
CA,SIERRA MADRE PUBLIC LIBRARY,440 W. SIERRA MADRE BLVD.,SIERRA MADRE,91024,LOS ANGELES,8762,2337,52,-118.061741,34.16181
CA,SISKIYOU COUNTY FREE LIBRARY YREKA,719 FOURTH ST.,YREKA,96097,SISKIYOU,10080,-1,-1,-122.639304,41.72689
CA,MT. SHASTA BRANCH LIBRARY,515 ALMA ST.,MT. SHASTA,96067,SISKIYOU,3960,-1,-1,-122.310883,41.31807
CA,WEED BRANCH LIBRARY,780 S. DAVIS ST.,WEED,96094,SISKIYOU,1500,-1,-1,-122.38139,41.42856
CA,DUNSMUIR BRANCH LIBRARY,5714 DUNSMUIR AVE.,DUNSMUIR,96025,SISKIYOU,3544,-1,-1,-122.272176,41.21415
CA,MCCLOUD BRANCH LIBRARY,300 COLUMBERO DR.,MCCLOUD,96057,SISKIYOU,1248,-1,-1,-122.132168,41.256
CA,TULELAKE BRANCH LIBRARY,451 MAIN STREET,TULELAKE,96134,SISKIYOU,1440,-1,-1,-121.47675,41.95423
CA,HAPPY CAMP BRANCH LIBRARY,143 BUCKHORN RD.,HAPPY CAMP,96039,SISKIYOU,864,-1,-1,-123.380131,41.7956
CA,ETNA BRANCH LIBRARY,101 COLLIER WAY,ETNA,96027,SISKIYOU,2500,-1,-1,-122.893088,41.457055
CA,BUTTE VALLEY BRANCH LIBRARY,800 W. THIRD STREET,DORRIS,96023,SISKIYOU,3300,-1,-1,-121.92652,41.964
CA,FORT JONES BRANCH LIBRARY,11960 EAST ST.,FORT JONES,96032,SISKIYOU,616,-1,-1,-122.840438,41.60677
CA,MONTAGUE BRANCH LIBRARY,230 S 13TH ST.,MONTAGUE,96064,SISKIYOU,1100,-1,-1,-122.531333,41.727692
CA,SCOTT BAR BRANCH LIBRARY,SCOTT BAR POST OFFICE,SCOTT BAR,96085,SISKIYOU,100,-1,-1,-123.024074,41.767841
CA,JOHN F. KENNEDY LIBRARY,505 SANTA CLARA ST.,VALLEJO,94590,SOLANO,96000,2912,52,-122.25998,38.10142
CA,RIO VISTA LIBRARY,44 S. SECOND ST.,RIO VISTA,94571,SOLANO,5288,2600,52,-121.691975,38.1562
CA,SPRINGSTOWNE LIBRARY,1003 OAKWOOD AVE.,VALLEJO,94591,SOLANO,2700,2600,52,-122.217888,38.10397
CA,VACAVILLE PUBLIC LIBRARY - CULTURAL CENTER,1020 ULATIS DR.,VACAVILLE,95687,SOLANO,25186,3100,52,-121.964036,38.35702
CA,SUISUN CITY LIBRARY,601 PINTAIL DR.,SUISUN CITY,94585,SOLANO,10000,2600,52,-122.009744,38.24931
CA,FAIRFIELD CIVIC CENTER LIBRARY,1150 KENTUCKY ST.,FAIRFIELD,94533,SOLANO,30000,3100,52,-122.047901,38.25148
CA,VACAVILLE PUBLIC LIBRARY - TOWN SQUARE,1 TOWN SQUARE PLACE,VACAVILLE,95688,SOLANO,15000,2912,52,-121.988609,38.3575
CA,FAIRFIELD CORDELIA LIBRARY,5050 BUSINESS CENTER DR.,FAIRFIELD,94534,SOLANO,15600,2912,52,-122.142441,38.21759
CA,CENTRAL LIBRARY,211 E STREET,SANTA ROSA,95404,SONOMA,61800,2912,52,-122.710131,38.4411
CA,CLOVERDALE REGIONAL LIBRARY,401 N. CLOVERDALE BLVD.,CLOVERDALE,95425,SONOMA,7200,2088,52,-123.019645,38.8088
CA,FORESTVILLE LIBRARY,7050 COVEY ROAD,FORESTVILLE,95436,SONOMA,924,728,52,-122.890137,38.48206
CA,GUERNEVILLE REGIONAL LIBRARY,14107 ARMSTRONG WOODS ROAD,GUERNEVILLE,95446,SONOMA,6237,2600,52,-122.997177,38.50211
CA,HEALDSBURG REGIONAL LIBRARY,139 PIPER STREET,HEALDSBURG,95448,SONOMA,11400,2808,52,-122.870366,38.61425
CA,OCCIDENTAL LIBRARY,73 MAIN STREET,OCCIDENTAL,95465,SONOMA,332,780,52,-122.991096,38.4054
CA,PETALUMA REGIONAL LIBRARY,100 FAIRGROUNDS DRIVE,PETALUMA,94952,SONOMA,25781,2808,52,-122.631601,38.24298
CA,ROHNERT PARK-COTATI REGIONAL LIBRARY,6250 LYNNE CONDE WAY,ROHNERT PARK,94928,SONOMA,24000,2679,52,-122.704129,38.34905
CA,NORTHWEST REGIONAL LIBRARY,150 CODDINGTOWN CENTER,SANTA ROSA,95401,SONOMA,7840,2964,52,-122.7272,38.45657
CA,SEBASTOPOL REGIONAL LIBRARY',7140 BODEGA AVENUE,SEBASTOPOL,95472,SONOMA,10000,2697,52,-122.825108,38.40178
CA,SONOMA VALLEY REGIONAL LIBRARY,755 WEST NAPA STREET,SONOMA,95476,SONOMA,10000,2808,52,-122.473536,38.29343
CA,RINCON VALLEY REGIONAL LIBRARY,6959 MONTECITO BLVD,SANTA ROSA,95409,SONOMA,15000,2808,52,-122.66214,38.47869
CA,WINDSOR REGIONAL LIBRARY,"9291 OLD REDWOOD HWY, #100",WINDSOR,95492,SONOMA,7600,2679,52,-122.813736,38.54966
CA,SONOMA COUNTY HISTORY & GENEALOGY,211 E STREET ANNEX,SANTA ROSA,95404,SONOMA,4288,1664,52,-122.710374,38.44143
CA,SOUTH PASADENA PUBLIC LIBRARY,1100 OXLEY ST.,SOUTH PASADENA,91030,LOS ANGELES,24500,2679,52,-118.156185,34.11372
CA,MAIN LIBRARY,840 W. ORANGE AVE.,SOUTH SAN FRANCISCO,94080,SAN MATEO,24000,1674,31,-122.436365,37.6527
CA,GRAND AVENUE LIBRARY,306 WALNUT AVE.,SOUTH SAN FRANCISCO,94080,SAN MATEO,11060,2132,52,-122.414179,37.65634
CA,COMMUNITY LEARNING CENTER,520 TAMARACK LANE,SOUTH SAN FRANCISCO,94080,SAN MATEO,7946,1380,46,-122.416357,37.65814
CA,MODESTO LIBRARY,1500 I ST.,MODESTO,95354,STANISLAUS,62000,3016,52,-120.994281,37.64316
CA,CERES LIBRARY,2250 MAGNOLIA,CERES,95307,STANISLAUS,4500,2028,52,-120.955101,37.593
CA,DENAIR LIBRARY,4801 KERSEY RD.,DENAIR,95316,STANISLAUS,2000,1248,52,-120.793878,37.5272
CA,EMPIRE LIBRARY,18 S. ABBIE,EMPIRE,95319,STANISLAUS,2000,1248,52,-120.904486,37.64105
CA,HUGHSON LIBRARY,2412 3RD ST.,HUGHSON,95326,STANISLAUS,2100,1248,52,-120.866625,37.5964
CA,KEYES LIBRARY,4420 MAUD AVE.,KEYES,95328,STANISLAUS,2000,2184,52,-120.912712,37.5546
CA,NEWMAN LIBRARY,1305 KERN ST.,NEWMAN,95360,STANISLAUS,2613,1508,52,-121.027484,37.31614
CA,OAKDALE LIBRARY,151 S. FIRST AVE.,OAKDALE,95361,STANISLAUS,6500,2236,52,-120.849207,37.76497
CA,PATTERSON LIBRARY,46 N. SALADO,PATTERSON,95363,STANISLAUS,4070,1976,52,-121.131315,37.47183
CA,RIVERBANK LIBRARY,3442 SANTA FE AVE.,RIVERBANK,95367,STANISLAUS,3594,1976,52,-120.933353,37.736
CA,SALIDA LIBRARY,4835 SISK RD.,SALIDA,95368,STANISLAUS,45000,2236,52,-121.077569,37.70922
CA,TURLOCK LIBRARY,550 MINARET AVE.,TURLOCK,95380,STANISLAUS,10000,2444,52,-120.839841,37.4979
CA,WATERFORD LIBRARY,324 E ST.,WATERFORD,95386,STANISLAUS,2170,1976,52,-120.760706,37.64151
CA,ST. HELENA PUBLIC LIBRARY,1492 LIBRARY LANE,ST. HELENA,94574,NAPA,16900,2617,51,-122.469945,38.5075
CA,CESAR CHAVEZ CENTRAL LIBRARY,605 N. EL DORADO ST.,STOCKTON,95202,SAN JOAQUIN,70000,1721,49,-121.291426,37.95881
CA,ESCALON LIBRARY,1540 SECOND ST.,ESCALON,95320,SAN JOAQUIN,10200,1520,49,-120.992245,37.7946
CA,FAIR OAKS LIBRARY,2370 E. MAIN ST.,STOCKTON,95205,SAN JOAQUIN,9600,1041,49,-121.255728,37.95503
CA,LINDEN LIBRARY,19059 E. MAIN ST.,LINDEN,95236,SAN JOAQUIN,3750,1046,49,-121.08113,38.0204
CA,MANTECA LIBRARY,320 W. CENTER ST.,MANTECA,95336,SAN JOAQUIN,15000,2006,49,-121.219275,37.79911
CA,RIPON LIBRARY,333 W. MAIN ST.,RIPON,95366,SAN JOAQUIN,11000,1522,49,-121.126491,37.7394
CA,MAYA ANGELOU LIBRARY,2324 POCK LANE,STOCKTON,95205,SAN JOAQUIN,10500,788,49,-121.247087,37.93478
CA,THORNTON LIBRARY,26341 N. THORNTON RD.,THORNTON,95686,SAN JOAQUIN,2775,1057,49,-121.420618,38.22479
CA,TRACY LIBRARY,20 E. EATON AVE.,TRACY,95376,SAN JOAQUIN,16911,2000,49,-121.425019,37.74349
CA,MARGARET TROKE LIBRARY,502 W. BENJAMIN HOLT DR.,STOCKTON,95207,SAN JOAQUIN,14000,1608,49,-121.317727,38.01173
CA,MOBILE LIBRARY,605 N. EL DORADO,STOCKTON,95202,SAN JOAQUIN,-3,396,48,-121.291426,37.958813
CA,TRAINING WHEELS,605 N. EL DORADO,STOCKTON,95202,SAN JOAQUIN,-3,528,48,-121.291426,37.958813
CA,LATHROP LIBRARY,15461 7TH STREET,LATHROP,95330,SAN JOAQUIN,900,709,49,-121.275486,37.8219
CA,WESTON RANCH LIBRARY,1453 W. FRENCH CAMP ROAD,STOCKTON,95206,SAN JOAQUIN,7000,1148,49,-121.298301,37.90093
CA,MOUNTAIN HOUSE LIBRARY,579 WICKLUND CROSSING,MOUNTAIN HOUSE,95391,SAN JOAQUIN,5400,725,49,-121.535834,37.77191
CA,SUNNYVALE PUBLIC LIBRARY,665 W. OLIVE AVE.,SUNNYVALE,94086,SANTA CLARA,60800,3149,50,-122.039763,37.37117
CA,SUTTER COUNTY LIBRARY,750 FORBES AVE.,YUBA CITY,95991,SUTTER,22230,2698,52,-121.625262,39.13791
CA,BARBER BRANCH LIBRARY,10321 LIVE OAK BLVD.,LIVE OAK,95953,SUTTER,1932,996,52,-121.661271,39.28107
CA,BROWNS BRANCH LIBRARY,1248 PACIFIC AVE.,RIO OSO,95674,SUTTER,1422,996,52,-121.524582,38.94138
CA,PLEASANT GROVE BRANCH LIBRARY,3075 HOWSLEY ROAD,PLEASANT GROVE,95668,SUTTER,1365,824,52,-121.517495,38.8236
CA,SUTTER BRANCH LIBRARY,2147 CALIFORNIA ST.,SUTTER,95982,SUTTER,970,996,52,-121.748948,39.15897
CA,TEHAMA COUNTY LIBRARY,645 MADISON ST.,RED BLUFF,96080,TEHAMA,17500,1308,52,-122.236648,40.17446
CA,CORNING BRANCH LIBRARY,740 THIRD ST.,CORNING,96021,TEHAMA,4800,1000,52,-122.179125,39.92945
CA,LOS MOLINOS BRANCH LIBRARY,7881 HIGHWAY 99E,LOS MOLINOS,96055,TEHAMA,1840,480,52,-122.099871,40.02571
CA,KATY GEISSERT CIVIC CENTER LIBRARY,3301 TORRANCE BLVD.,TORRANCE,90503,LOS ANGELES,72400,3207,52,-118.343586,33.83725
CA,SOUTHEAST BRANCH LIBRARY,23115 S. ARLINGTON AVE.,TORRANCE,90501,LOS ANGELES,7200,2222,52,-118.319918,33.8154
CA,EL RETIRO BRANCH LIBRARY,126 VISTA DEL PARQUE,REDONDO BEACH,90277,LOS ANGELES,4158,2222,52,-118.379754,33.81529
CA,HENDERSON BRANCH LIBRARY,4805 EMERALD ST.,TORRANCE,90503,LOS ANGELES,3973,2222,52,-118.365453,33.84136
CA,NORTH TORRANCE BRANCH LIBRARY,3604 ARTESIA BLVD.,TORRANCE,90504,LOS ANGELES,4000,2222,52,-118.335251,33.87277
CA,WALTERIA BRANCH LIBRARY,3815 W. 242ND ST.,TORRANCE,90505,LOS ANGELES,3973,2222,52,-118.35288,33.80433
CA,TRINITY COUNTY FREE LIBRARY,351 MAIN ST.,WEAVERVILLE,96093,TRINITY,8354,1040,52,-122.940125,40.73177
CA,HAYFORK BRANCH LIBRARY,6641 A STATE HWY. 3,HAYFORK,96041,TRINITY,2288,1040,52,-123.135758,40.51342
CA,TRINITY CENTER BRANCH LIBRARY,"SCOTT MUSEUM, AIRPORT RD.",TRINITY CENTER,96091,TRINITY,800,312,52,-122.69387,41.014993
CA,VISALIA BRANCH LIBRARY,200 W. OAK,VISALIA,93291,TULARE,45000,2340,52,-119.293602,36.33197
CA,ALPAUGH BRANCH LIBRARY,3816 AVE. 54,ALPAUGH,93201,TULARE,1344,728,52,-119.268115,35.88619
CA,DINUBA BRANCH LIBRARY,150 S. I ST.,DINUBA,93618,TULARE,8240,1820,52,-119.386566,36.54255
CA,EARLIMART LIBRARY,780 E. WASHINGTON ST.,EARLIMART,93219,TULARE,1464,1456,52,-119.269228,35.88467
CA,EXETER LIBRARY,230 E. CHESTNUT,EXETER,93221,TULARE,4771,1820,52,-119.139171,36.29405
CA,IVANHOE LIBRARY,15964 HEATHER,IVANHOE,93235,TULARE,2460,728,52,-119.216406,36.39106
CA,LINDSAY LIBRARY,165 N. GALE HILL ST.,LINDSAY,93247,TULARE,2380,35,52,-119.087998,36.2042
CA,OROSI/CUTLER BRANCH LIBRARY,12646 AVE. 416,OROSI,93647,TULARE,1494,1092,52,-119.290423,36.54479
CA,PIXLEY LIBRARY,300 N. SCHOOL,PIXLEY,93256,TULARE,1000,1820,52,-119.281712,35.97217
CA,SPRINGVILLE LIBRARY,35800 HWY 190 (SEQUOIA DAWN),SPRINGVILLE,93265,TULARE,1400,1092,52,-118.821189,36.12738
CA,STRATHMORE LIBRARY,19646 ROAD 230,STRATHMORE,93267,TULARE,2762,728,52,-119.058284,36.146
CA,TERRA BELLA LIBRARY,23825 AVE. 92,TERRA BELLA,93270,TULARE,1239,1092,52,-119.040883,35.95688
CA,THREE RIVERS LIBRARY,42052 EGGERS DR.,THREE RIVERS,93271,TULARE,2655,1092,52,-118.901993,36.4434
CA,TIPTON LIBRARY,301 E. WOODS AVE.,TIPTON,93272,TULARE,1362,728,52,-119.309967,36.061
CA,WOODLAKE LIBRARY,400 W. WHITNEY,WOODLAKE,93286,TULARE,1364,1092,52,-119.102631,36.41918
CA,BOOKMOBILE ONE,200 W. OAK AVE.,VISALIA,93291,TULARE,-3,480,20,-119.293602,36.331978
CA,BOOKMOBILE TWO,200 W. OAK AVE.,VISALIA,93291,TULARE,-3,-3,-3,-119.293602,36.331978
CA,TULARE PUBLIC LIBRARY,475 NORTH M STREET,TULARE,93274,TULARE,13000,2704,52,-119.344604,36.213233
CA,TUOLUMNE COUNTY LIBRARY,480 GREENLEY RD.,SONORA,95370,TUOLUMNE,18281,2080,49,-120.368558,37.98138
CA,GROVELAND BRANCH,18990 HWY 120,GROVELAND,95321,TUOLUMNE,4284,1200,50,-120.301219,37.8179
CA,MIWUK LIBRARY,24411 SIERRA PARK DR,MIWUK VILLAGE,95346,TUOLUMNE,-3,-3,-3,-120.185037,38.0641
CA,PINECREST LIBRARY,OLD FIREHOUSE ROAD,PINECREST,95364,TUOLUMNE,-3,-3,-3,-119.854557,38.369802
CA,TUOLUMNE CITY LIBRARY,18636 MAIN ST.,TUOLUMNE,95379,TUOLUMNE,1450,1040,49,-120.238595,37.96148
CA,TWAIN HARTE LIBRARY,18701 TIFFENI SUITE 1F,TWAIN HARTE,95383,TUOLUMNE,1713,1040,49,-120.221564,38.04012
CA,WORLDS OF WONDER,480 GREENLEY ROAD,SONORA,95370,TUOLUMNE,-3,768,48,-120.368558,37.981383
CA,UPLAND PUBLIC LIBRARY,450 N. EUCLID AVE.,UPLAND,91786,SAN BERNARDINO,25210,2340,52,-117.650972,34.09911
CA,KIDSMOBILE,1370 N BENSON AVE,UPLAND,91786,SAN BERNARDINO,-3,384,48,-117.680885,34.11299
CA,AVENUE LIBRARY,606 N. VENTURA AVE.,VENTURA,93001,VENTURA,2600,1264,52,-119.298575,34.28862
CA,CAMARILLO LIBRARY,4101 LAS POSAS RD.,CAMARILLO,93010,VENTURA,65000,3279,52,-119.015071,34.24238
CA,SOLIZ LIBRARY,2820 JOURDAN ST.,OXNARD,93036,VENTURA,3030,1210,52,-119.168424,34.237
CA,FILLMORE LIBRARY,502 SECOND ST.,FILLMORE,93015,VENTURA,3030,1616,52,-118.915107,34.40436
CA,OAK PARK LIBRARY,899 N KANAN RD.,OAK PARK,91377,VENTURA,10000,2112,52,-118.765108,34.1811
CA,OAK VIEW LIBRARY,555 MAHONEY AVE.,OAK VIEW,93022,VENTURA,3045,1216,52,-119.305095,34.39896
CA,OJAI LIBRARY,111 E. OJAI AVE.,OJAI,93023,VENTURA,5106,2772,52,-119.246869,34.44766
CA,RAY D. PRUETER - PORT HUENEME LIBRARY,510 PARK AVE.,PORT HUENEME,93041,VENTURA,15064,2015,52,-119.193526,34.15689
CA,SIMI VALLEY LIBRARY,2969 TAPO CANYON RD.,SIMI VALLEY,93063,VENTURA,36000,2760,52,-118.71775,34.28963
CA,H. P. WRIGHT LIBRARY,57 DAY RD.,VENTURA,93003,VENTURA,12088,1855,24,-119.226735,34.27732
CA,E. P. FOSTER LIBRARY,651 E. MAIN ST.,VENTURA,93001,VENTURA,33000,2685,52,-119.290766,34.28085
CA,MEINERS OAKS LIBRARY,114 N. PADRE JUAN AVE.,MEINERS OAKS,93023,VENTURA,1609,1212,52,-119.27804,34.4493
CA,PIRU LIBRARY,3811 CENTER ST.,PIRU,93040,VENTURA,1960,1200,52,-118.913586,34.39905
CA,SATICOY LIBRARY,11426 VIOLETA ST.,VENTURA,93004,VENTURA,2400,1216,52,-119.145592,34.28722
CA,MUSEUM OF VENTURA COUNTY RESEARCH LIBRARY,100 E. MAIN ST.,VENTURA,93001,VENTURA,1265,1428,52,-119.299171,34.28087
CA,MAIN LIBRARY,"275 MAIN ST., SUITE 100",WATSONVILLE,95076,SANTA CRUZ,42000,2912,52,-121.754473,36.90808
CA,FREEDOM BRANCH LIBRARY,2021 FREEDOM BLVD.,FREEDOM,95019,SANTA CRUZ,4000,2488,52,-121.777738,36.93823
CA,WHITTIER PUBLIC LIBRARY,7344 S. WASHINGTON AVE.,WHITTIER,90602,LOS ANGELES,36596,2742,51,-118.034954,33.9745
CA,WHITTWOOD BRANCH LIBRARY,10537 SANTA GERTRUDES AVE.,WHITTIER,90603,LOS ANGELES,10015,2364,-1,-117.993128,33.94003
CA,WILLOWS PUBLIC LIBRARY,201 N. LASSEN ST.,WILLOWS,95988,GLENN,6856,1872,52,-122.199615,39.52193
CA,BAYLISS BRANCH LIBRARY,7830 ROAD 39,GLENN,95943,GLENN,1176,416,52,-122.062418,39.58262
CA,ELK CREEK BRANCH LIBRARY,455 ELM STREET,ELK CREEK,95939,GLENN,648,416,52,-122.539916,39.605045
CA,WOODLAND PUBLIC LIBRARY,250 FIRST ST.,WOODLAND,95695,YOLO,23000,1912,50,-121.773131,38.67961
CA,MARY L. STEPHENS BRANCH LIBRARY,315 E. 14TH ST.,DAVIS,95616,YOLO,29975,3000,50,-121.747648,38.55607
CA,A. F. TURNER BRANCH LIBRARY,1212 MERKLEY AVENUE,WEST SACRAMENTO,95691,YOLO,18244,2700,50,-121.523519,38.579929
CA,WINTERS COMMUNITY LIBRARY,708 RAILROAD AVENUE,WINTERS,95694,YOLO,10800,2552,50,-121.970881,38.525353
CA,ESPARTO BRANCH LIBRARY-ESPARTO UNION HIGH SCHOOL,17065 YOLO AVE.,ESPARTO,95627,YOLO,5593,2250,50,-122.016728,38.69257
CA,CLARKSBURG BRANCH LIBRARY,52915 NETHERLANDS AVE.,CLARKSBURG,95612,YOLO,1850,1175,50,-121.527126,38.41681
CA,KNIGHTS LANDING BRANCH LIBRARY,42351 THIRD ST.,KNIGHTS LANDING,95645,YOLO,2232,600,50,-121.718067,38.80068
CA,YOLO BRANCH LIBRARY,37750 SACRAMENTO ST.,YOLO,95697,YOLO,1000,550,50,-121.807282,38.73297
CA,YORBA LINDA PUBLIC LIBRARY,18181 IMPERIAL HIGHWAY,YORBA LINDA,92886,ORANGE,28350,3058,51,-117.816236,33.89115
CA,YUBA COUNTY LIBRARY,303 SECOND ST.,MARYSVILLE,95901,YUBA,25000,2080,52,-121.587158,39.13714
CA,BOOK BUGGY,303 SECOND STREET,MARYSVILLE,95901,YUBA,-3,-3,-3,-121.587158,39.137146
CA,CORONADO PUBLIC LIBRARY,640 ORANGE AVE.,CORONADO,92118,SAN DIEGO,40000,3205,52,-117.17696,32.69105
CA,IRWINDALE PUBLIC LIBRARY,5050 N. IRWINDALE AVE.,IRWINDALE,91706,LOS ANGELES,2831,2362,50,-117.934111,34.1042
CA,VERNON PUBLIC LIBRARY,4305 SANTA FE AVE.,VERNON,90058,LOS ANGELES,1300,-1,-1,-118.230243,34.00506
CA,BENICIA PUBLIC LIBRARY,150 E. L ST.,BENICIA,94510,SOLANO,31700,3103,52,-122.154039,38.05309
CA,LOS GATOS PUBLIC LIBRARY,110 E. MAIN ST.,LOS GATOS,95030,SANTA CLARA,13970,2808,52,-121.979398,37.221
